id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20689185,"Idyllisch, ruhig am Ostpark Linie U5 in der Stadt.",148064906,L.,,Berg am Laim,48.12105,11.63102,Private room,33,2,61,2020-10-11,1.61,1,67
20691125,Stylish room with big beautiful balcony,148080112,Sonja,,Ramersdorf-Perlach,48.07938,11.66574,Private room,46,2,60,2020-08-13,1.59,1,179
20701976,10 mins to Oktoberfest in the Center.,27860900,Amadeusx,,Au-Haidhausen,48.12465,11.59876,Private room,200,3,0,,,1,364
20702603,Schickes 53 m2 Appartment für Wiesnbesucher,67584226,Coaching,,Schwabing-West,48.17388,11.5631,Entire home/apt,170,2,1,2018-10-01,0.04,1,364
20709383,Wunderschöne 2-Zimmer Wohnung in München,10426194,Jeanette,,Neuhausen-Nymphenburg,48.15383,11.51247,Entire home/apt,150,3,1,2020-05-12,0.18,1,178
20720369,Lovely room in spacious flat in the city center,61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13718,11.55435,Private room,59,1,52,2019-10-30,1.37,3,63
20721229,"Lovely room in city flat, 5 minutes to Oktoberfest",61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13628,11.55332,Private room,59,1,62,2019-11-01,1.63,3,65
20721648,Zentrale Wohnung mit Garten,148376091,Nicole,,Berg am Laim,48.11707,11.63948,Entire home/apt,250,2,16,2019-10-04,0.43,1,0
20725966,Schickes Zimmer während Oktoberfest für zwei,66905157,Andre,,Schwabing-West,48.17427,11.56211,Private room,153,2,0,,,1,89
20726907,"Übernachtung in München Ost, FEMALE ONLY",136877283,Sabina,,Schwabing-Freimann,48.15271,11.6008,Shared room,80,1,4,2018-06-23,0.11,1,88
20727976,Kleine Wohnung in München,79875307,Lydia,,Untergiesing-Harlaching,48.10096,11.58102,Entire home/apt,39,7,11,2020-07-01,0.29,1,267
20738019,Central cozy apartment in Maxvorstadt,22476796,Nina,,Maxvorstadt,48.15245,11.56994,Entire home/apt,240,3,2,2019-04-13,0.08,1,23
20743090,Central located beautiful appartment,33136384,Jürgen,,Au-Haidhausen,48.12675,11.58777,Private room,165,2,15,2019-10-08,0.40,1,0
20743779,"2-Zimmer mit Balkon, Oktoberfest",25387834,Franziska,,Neuhausen-Nymphenburg,48.15529,11.546,Entire home/apt,170,4,4,2019-04-14,0.11,3,360
20743804,1 Room Apartment for two,4532185,Albert,,Milbertshofen-Am Hart,48.20602,11.57073,Entire home/apt,65,3,18,2020-10-17,0.48,1,248
20751351,Gemütliches Zimmer für eine Person,47624647,Gina,,Tudering-Riem,48.1043,11.6939,Private room,55,2,1,2017-09-18,0.03,1,363
20756108,Oktoberfest Zimmer für 2 Personen,79433289,Sven,,Schwabing-Freimann,48.18205,11.60034,Private room,80,2,3,2017-09-18,0.08,1,364
20770961,Schönes großes Zimmer/auch Langzeitbuchung,43678419,Elisabeth,,Berg am Laim,48.12266,11.64203,Private room,37,1,45,2020-05-01,1.19,2,162
20773985,"Zentrale Wohnung , 45 qm, nur 5 Min. Zur Isar",140733658,Wolfgang,,Au-Haidhausen,48.12853,11.59536,Entire home/apt,89,1,0,,,1,179
20778256,Mamo fethi,148898955,Fathi,,Sendling-Westpark,48.12534,11.53225,Private room,37,2,42,2020-02-13,1.15,2,87
20779670,Beautiful apartment in downtown Munich,58224239,Sophia,,Altstadt-Lehel,48.13976,11.57348,Entire home/apt,130,1,1,2018-09-18,0.04,1,69
20779824,Renovierte 2 Zimmer Wohnung in Obermenzing 69m2.,148916186,Yuriy & Alina,,Pasing-Obermenzing,48.16499,11.46416,Entire home/apt,57,1,165,2020-09-20,4.37,1,179
20780859,Zimmer mit integrierter Mini-Küche,148927004,Beate,,Tudering-Riem,48.11466,11.67697,Private room,35,5,10,2018-12-22,0.27,1,300
20783974,Cozy Comfortable room - 15min to Oktoberfest!,123885084,Rafaela,,Schwabing-Freimann,48.16537,11.58062,Private room,90,2,1,2019-11-15,0.09,1,87
20784056,Small room at the Isar,21697085,Martin,,Ludwigsvorstadt-Isarvorstadt,48.12625,11.56463,Private room,250,1,3,2017-10-01,0.08,1,90
20789295,Stylish 64sqm apartment near center/Oktoberfest,19527035,Max,,Obergiesing,48.11664,11.58187,Entire home/apt,175,3,4,2019-09-30,0.11,1,178
20800228,"Ruhiges Zimmer nahe von BMW, MOC und Allianz Arena",149126148,Angelika,,Schwabing-Freimann,48.20522,11.59442,Private room,35,1,22,2019-09-06,0.58,1,113
20813390,Cozy room/Near Munich center/Netflix/Garden access,104997064,Gerd,,Ramersdorf-Perlach,48.10852,11.6208,Private room,38,1,199,2020-10-10,5.24,5,79
20814264,10 min walk to Oktoberfest,127487805,Marc,,Sendling-Westpark,48.12608,11.53663,Private room,148,1,16,2019-10-06,0.42,1,0
20823532,Vorstadt-Idyll,149361353,Inga,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08261,11.5329,Entire home/apt,85,4,24,2020-08-31,0.67,1,363
20838809,400m from Oktoberfest !!,94972405,Tin,,Sendling,48.12284,11.5467,Entire home/apt,195,1,18,2019-10-07,0.47,2,361
20840811,Family home in south Munich,10833966,Ben,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08621,11.53482,Entire home/apt,145,5,7,2020-08-01,0.20,1,123
20842522,Very central beautiful room 12 min to Oktoberfest,85340223,Sarah,,Neuhausen-Nymphenburg,48.15227,11.5454,Private room,65,5,2,2019-02-02,0.06,2,209
20842640,Big beautiful cental room near Oktoberfest,85340223,Sarah,,Maxvorstadt,48.14778,11.55129,Private room,79,7,1,2019-02-26,0.05,2,365
20843425,"1 Zi App 35 qm, Balkon,  optional Garage € 7.-",48047087,Fam,,Schwabing-West,48.1577,11.5646,Entire home/apt,51,5,36,2019-10-06,0.95,6,0
20845484,Great located room with a private bathroom,5888955,Patrycja,,Neuhausen-Nymphenburg,48.15329,11.51166,Private room,50,1,21,2019-10-25,0.56,1,113
20854246,Eigenes gemütliches Apartment! Own cosy apartment!,149668974,Marcus,,Milbertshofen-Am Hart,48.20196,11.58534,Entire home/apt,34,2,167,2020-10-24,4.39,1,157
20854960,Familienzimmer,21001777,Radoslav,,Feldmoching-Hasenbergl,48.19686,11.55226,Private room,41,2,45,2020-09-04,1.19,2,90
20865623,"Nice room in Munich, in quiet & green neighborhood",149549634,Marion,,Sendling-Westpark,48.10778,11.51017,Private room,40,3,21,2020-08-17,0.56,3,110
20869827,"""Like a local"" experience in a modern apartment",86869319,Ekaterina,,Schwabing-Freimann,48.16598,11.58862,Private room,69,2,32,2020-02-14,0.84,1,84
20880584,"Quiet apartment, very good transport connections",149947720,Felix,,Pasing-Obermenzing,48.14294,11.47482,Private room,40,1,6,2019-09-30,0.20,1,178
20881853,"Apartment, Zentral in Schwabing!",37881311,Melissa,,Schwabing-West,48.16497,11.56787,Entire home/apt,129,1,4,2019-04-11,0.11,1,0
20882352,"Modern apartment, 5min to central station & center",9556981,Mandy,,Neuhausen-Nymphenburg,48.14725,11.54028,Private room,95,2,4,2019-06-01,0.11,1,90
20885325,Modern studio with direct connection to center,150001196,Jessica & Anis,,Ramersdorf-Perlach,48.08954,11.64262,Entire home/apt,96,300,17,2019-07-19,0.45,1,363
20886437,Perfectly Located for Oktoberfest,143104768,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.13051,11.5687,Private room,125,1,7,2017-10-07,0.19,1,89
20895318,Cozy Studio near Subway perfect for Oktoberfest,8319678,Marius,,Milbertshofen-Am Hart,48.1779,11.57016,Entire home/apt,130,1,2,2017-09-21,0.05,1,89
20897360,Cosy room in Munich. Only 20 min to Oktoberfest.,149549634,Marion,,Sendling-Westpark,48.10853,11.51069,Private room,79,3,17,2019-10-07,0.45,3,172
20899776,1 Zimmer Wohnung in München Schwabing,22452768,Sophie,,Schwabing-Freimann,48.16711,11.59262,Entire home/apt,65,2,15,2020-09-13,0.39,1,34
20900331,Privatzimmer m bester Anbindung (v.a. zur Messe),6518319,Dafne,,Ramersdorf-Perlach,48.11588,11.61104,Private room,50,1,14,2019-10-09,0.37,1,177
20901215,Cozy Room in quiet Central Area,150161997,Ovidiu,,Bogenhausen,48.14219,11.61526,Private room,50,2,73,2020-09-20,1.93,2,324
20908744,Big cozy room with private shower bath,101189811,Boris,,Hadern,48.11004,11.48614,Private room,60,2,0,,,2,90
20918253,Cosy apartment near Oktoberfest and Isar,2655449,Ecco,,Sendling,48.11974,11.55759,Entire home/apt,150,3,8,2018-09-29,0.21,1,365
20923310,flat for Oktoberfest,150394368,Daria,,Ramersdorf-Perlach,48.10869,11.64221,Private room,300,1,5,2019-09-29,0.13,1,83
20924114,"außergewöhnlich schöne 1,5 Zimmer Atelierwohnng",119239607,Michael,,Bogenhausen,48.15773,11.64561,Entire home/apt,84,2,25,2020-10-16,0.66,1,28
20927485,FLAT nearby the Oktoberfest MUC (3 minutes walk),150427339,Barbara,,Ludwigsvorstadt-Isarvorstadt,48.13886,11.55106,Entire home/apt,399,1,2,2018-10-07,0.08,1,365
20929954,TOP Appartement -  mit U6 direkt in die Innenstadt,150454722,Ursula,,Schwabing-Freimann,48.18902,11.61657,Entire home/apt,58,2,57,2020-10-25,1.51,1,167
20931363,"Lovely room, near Oktoberfest/Center, free parking",53249600,Natacha,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09452,11.49401,Private room,51,2,41,2020-01-30,1.09,2,270
20932025,Designter Altbau - 4 Geh-Minuten zum Oktoberfest,37922643,Michael,,Sendling,48.12282,11.54767,Private room,79,2,14,2020-01-03,0.37,1,364
20936963,Privates Zimmer Nähe Theresienwiese,150529040,Katharina,,Untergiesing-Harlaching,48.10431,11.57339,Private room,180,1,1,2017-09-24,0.03,1,364
20937803,"zentrales Zimmer / near to city, nice room",150536106,Inna,,Obergiesing,48.11532,11.58409,Private room,70,1,2,2017-10-06,0.05,1,267
20937822,The Heart of Munich: Schwabing!,24389018,Joerg,,Schwabing-Freimann,48.16414,11.58258,Entire home/apt,210,3,23,2020-01-28,0.63,1,171
20938488,Cozy & quiet 1-room apartment in Munich,24592808,Tobias,,Sendling-Westpark,48.11326,11.51956,Entire home/apt,42,10,26,2020-03-16,0.69,1,52
20939712,Bed for 2 people in VW van,97214446,Moritz,,Schwanthalerhöhe,48.13096,11.54028,Entire home/apt,72,2,10,2019-10-07,0.27,2,89
20940070,Bed and Breakfast in the heart of Munich,89083474,Vicky,,Ludwigsvorstadt-Isarvorstadt,48.12886,11.57799,Private room,103,2,13,2019-10-05,0.34,1,364
20940102,"2 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08726,11.64199,Private room,70,2,69,2020-10-14,1.83,3,335
20941831,Shared flat for 4 max - next to English Garden,12128007,Christoph,,Schwabing-Freimann,48.16185,11.59466,Private room,99,1,14,2019-09-30,0.37,1,89
20946289,Nettes  Ruhiges Zimmer (Laim),150464220,Anna,,Laim,48.13036,11.49155,Private room,36,1,10,2019-10-09,0.27,2,88
20951260,"Quiet room, well located, good travel connections",15650454,Daniel,,Laim,48.13728,11.51703,Private room,101,2,13,2018-09-23,0.35,1,88
20954144,68m2 Luxury Appartement Maximilian Street,62055673,Alice,,Altstadt-Lehel,48.13762,11.58055,Entire home/apt,220,2,19,2019-12-08,0.72,2,269
20956556,Lovely Oktoberfest Room,116231650,Celine,,Sendling,48.12509,11.54519,Private room,136,3,7,2019-10-06,0.23,1,179
20958111,"1 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08739,11.64188,Private room,34,2,41,2020-09-17,1.26,3,335
20958515,Cozy apartment im Sendling,123389732,Izabela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09977,11.51407,Entire home/apt,105,1,12,2019-10-06,0.32,1,330
20962622,Ruhiges Zimmer in Milbertshofen,10811191,Michael,,Milbertshofen-Am Hart,48.18039,11.58369,Private room,50,1,10,2020-01-02,0.26,1,90
20962852,Im Herzen der Stadt,147344569,Philis,,Neuhausen-Nymphenburg,48.14684,11.54276,Entire home/apt,73,1,13,2020-01-29,0.97,1,0
20963435,Wartburg 🏰,13665490,Kurosch Batani,,Schwabing-Freimann,48.17545,11.58484,Private room,40,2,5,2017-10-03,0.13,1,89
20963951,Zimmer und Bad mit separate Eingang,150800735,Michał,,Bogenhausen,48.1449,11.66118,Private room,40,1,87,2020-09-29,2.31,1,39
20973815,schönes Zimmer Nähe Oktoberfest Wiese,150911175,Anna,,Sendling,48.12544,11.53924,Private room,150,2,0,,,1,90
20974237,2-Zimmer Wohnung in Neuhausen,147930068,Veronika,,Neuhausen-Nymphenburg,48.14774,11.5344,Entire home/apt,120,2,23,2020-07-19,0.61,1,0
20975345,Belgravia Townhouse Totally Unique,7325627,Sophie,,Ludwigsvorstadt-Isarvorstadt,48.13571,11.56169,Entire home/apt,440,30,0,,,1,269
20975797,"Quiet and cosy apartment, well connected",90417505,Andreas,,Sendling,48.10493,11.54317,Entire home/apt,80,1,6,2019-09-24,0.24,1,89
20978178,isartor wohnung,7800618,Clarissa,,Altstadt-Lehel,48.13433,11.58427,Entire home/apt,80,1,0,,,1,26
20990904,Beautiful bright room in munich,49651997,Sharon,,Neuhausen-Nymphenburg,48.1474,11.53864,Private room,33,2,70,2020-10-16,2.93,2,146
20990998,Schönes Schlafzimmer gleich am Oktoberfest,38544605,Verena,,Sendling,48.12198,11.54316,Private room,75,1,1,2017-10-01,0.03,1,179
20991709,Family apartment with shared garden,21121426,Stefan,,Pasing-Obermenzing,48.14362,11.46217,Entire home/apt,99,3,0,,,1,23
20996237,Modern apartment near Oktoberfest,151071557,Robin,,Obergiesing,48.11618,11.58352,Private room,200,2,28,2019-10-06,0.74,1,365
20996444,helle ruhige Wohnung / bright quiet apartment,9378420,Christian,,Untergiesing-Harlaching,48.1047,11.57351,Entire home/apt,119,2,60,2020-10-25,1.59,1,43
21002436,"Olympiadorf  WG Zimmer, Oktoberfest gut erreichbar",151206210,Thomas,,Milbertshofen-Am Hart,48.17895,11.55089,Private room,100,1,9,2019-04-12,0.24,1,90
21007474,Apartment at Olympiapark ++view++,80014805,Christopher,,Schwabing-West,48.17279,11.56259,Entire home/apt,305,2,9,2019-10-06,0.34,1,364
21009845,Nice cozy flat in Ramersdorf,848219,Nicolas,,Ramersdorf-Perlach,48.11495,11.61344,Private room,100,1,4,2019-09-12,0.11,1,173
21018929,"kleines Herzstück in München , hell und zentral",151361729,Monika,,Maxvorstadt,48.14735,11.55105,Entire home/apt,450,4,0,,,1,88
21024454,Cäsars Palace,151413503,Erich,,Ramersdorf-Perlach,48.09911,11.65417,Shared room,70,1,22,2019-10-06,0.59,1,23
21036005,Zimmer in Zentrumsnähe,20364924,Daniel,,Ludwigsvorstadt-Isarvorstadt,48.12627,11.55247,Private room,60,1,16,2020-03-08,0.43,1,364
21078753,Beautiful apartment in the heart of Munich,80657113,Sven,,Obergiesing,48.11381,11.58162,Private room,140,2,0,,,1,90
21085503,"Helles Ein Zimmer-Appartement, Küche, Bad, Balkon",151988601,Laimuté,,Milbertshofen-Am Hart,48.18684,11.5418,Entire home/apt,68,3,2,2018-04-07,0.06,1,179
21093390,Cozy bright Studio - OF walking distance,11649075,Daniel,,Schwanthalerhöhe,48.13903,11.53345,Entire home/apt,68,1,26,2020-01-02,0.91,1,0
21099206,Modern studio Apartment for two,8100304,Fatma,,Schwabing-Freimann,48.19946,11.62856,Entire home/apt,40,1,72,2019-12-12,1.96,1,358
21103090,Oktoberfest,91595585,Hedi+Ahlem,,Milbertshofen-Am Hart,48.19618,11.57809,Shared room,49,1,11,2020-02-14,0.36,8,365
21110554,Design Luxury Loft at Marienplatz Super Central!!!,73748723,Chrisy,,Altstadt-Lehel,48.13768,11.57156,Entire home/apt,145,3,7,2019-12-14,0.39,1,363
21117224,Apartment München,152300377,Aki,,Schwabing-West,48.16279,11.57453,Entire home/apt,150,4,13,2018-07-13,0.35,1,178
21138120,Cuorlieto2.  €29 Booking from 30 Days upwards,63222678,Nicola,,Laim,48.13932,11.51955,Private room,28,30,6,2020-03-31,0.21,2,299
21155748,Röcklstudio,152623284,Hilde,,Ludwigsvorstadt-Isarvorstadt,48.12203,11.56199,Private room,58,1,41,2020-06-07,1.11,1,78
21159888,Ruhiges Haus in München,75845392,Petra,,Moosach,48.17488,11.51352,Entire home/apt,65,81,0,,,1,83
21169306,Einliegerwohnung im Grünen,21459732,Gerrit,,Feldmoching-Hasenbergl,48.21115,11.54073,Entire home/apt,87,1,1,2017-10-02,0.03,2,179
21173880,Quiet and bright room in big modern city flat,14924706,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.1272,11.56399,Private room,50,4,6,2017-12-10,0.16,1,180
21180340,Top-Lage - 10 Minuten zur Messe und ins Zentrum!,152936187,Ivo,,Bogenhausen,48.14743,11.60467,Entire home/apt,169,6,4,2020-09-28,0.14,1,362
21196873,Apartment im Herzen Schwabings,37400261,Shari,,Schwabing-West,48.1626,11.57485,Private room,56,3,6,2019-10-19,0.16,1,363
21215745,Room close to Messe München,41015553,Tanja,,Tudering-Riem,48.12077,11.65974,Private room,34,1,210,2020-10-07,5.66,1,180
21216970,Frisch bezogene 1-Zi-Wohnung in zentraler Lage,10674455,Ali,,Au-Haidhausen,48.12875,11.60073,Entire home/apt,70,2,12,2019-09-06,0.34,1,90
21247271,★★★ Studio-Apartment (43㎡ (460ft2)),2320870,Robert,,Milbertshofen-Am Hart,48.20119,11.58283,Entire home/apt,44,29,20,2020-10-24,0.55,4,220
21260010,Beautiful room in old building apartment to sublet,892631,Martina,,Sendling,48.12004,11.54602,Private room,50,3,2,2018-01-06,0.06,1,113
21302431,cute and quiet appartment in central location !,111718983,Anna,,Obergiesing,48.11679,11.58536,Entire home/apt,70,2,29,2020-03-10,0.83,1,179
21304884,Quiet master suite @ south Munich Infineon/Campeon,20218924,Martin,,Obergiesing,48.08813,11.61042,Private room,45,1,8,2020-01-03,0.24,3,297
21308262,Schönes Zimmer in bester Lage - Schwabing,154214297,Elnur,,Milbertshofen-Am Hart,48.20048,11.59025,Private room,55,2,0,,,2,6
21343393,"Ideal spot to visit Munich,  close to Oktoberfest",55016540,Thibaut,,Maxvorstadt,48.15153,11.56453,Private room,120,1,0,,,1,363
21374653,Schöne Tage in München,39364037,Christine,,Schwanthalerhöhe,48.13391,11.53962,Entire home/apt,120,2,24,2019-09-10,0.66,1,257
21375211,Cozy room in apartment 5mins from central station,89535984,Paul,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09091,11.52449,Private room,60,1,7,2018-01-01,0.20,1,31
21381225,"2 Rooms, 3 Beds",7522366,Shozo Moritz,,Schwabing-Freimann,48.16426,11.58756,Private room,299,2,4,2019-10-06,0.11,1,23
21425443,Kost an Vogelweideplatz,7161383,Aina,,Bogenhausen,48.13866,11.61992,Private room,60,3,13,2019-02-28,0.37,1,33
21452857,Exklusiver Wohn-und Arbeitstraum in zentraler Lage,7379437,Irene & Hans-Peter,,Maxvorstadt,48.15538,11.5589,Entire home/apt,140,5,11,2020-08-01,0.40,1,162
21452961,Lovely flat near to City Center & Isar (river),155726640,Christina,,Sendling,48.1126,11.55008,Entire home/apt,79,4,7,2019-12-01,0.24,1,75
21458040,Exclusive flat in Schwabing,102407770,Max,,Maxvorstadt,48.15276,11.57458,Entire home/apt,160,4,13,2020-02-29,0.37,3,58
21473099,Luminoso Apartamento sobre en English Garden,5684245,Flor,,Schwabing-Freimann,48.17115,11.6048,Entire home/apt,115,3,27,2020-01-07,0.74,1,27
21508364,Munich - cozy private room in shared home,132588868,Tina,,Tudering-Riem,48.11592,11.65315,Private room,25,2,106,2020-10-14,2.93,4,88
21510716,Munich - cozy private room in shared home,132588868,Tina,,Tudering-Riem,48.11595,11.65183,Private room,25,2,101,2020-10-17,2.77,4,82
21520361,Schwabing-Eigenes Zimmer mit Bett und Schreibtisch,156394163,Dirk,,Schwabing-Freimann,48.17076,11.58847,Private room,42,3,1,2018-03-21,0.03,1,311
21536544,A quiet and bright suite with kitchen and balcony,134131635,Leila,,Milbertshofen-Am Hart,48.18333,11.55402,Entire home/apt,50,1,0,,,1,22
21537707,Cozy room with private bathroom and garden view,18577304,Peter,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0862,11.51833,Private room,38,2,3,2020-06-08,0.09,1,358
21550425,EG-Wohnung in 2 Familienhaus mit großem Garten,128432317,Peter,,Tudering-Riem,48.09996,11.67576,Entire home/apt,163,90,13,2020-01-01,0.51,2,365
21629000,Ruhige Wohnung Goetheplatz Innenstadt Oktoberfest,17854983,Chris,,Ludwigsvorstadt-Isarvorstadt,48.13457,11.55931,Private room,65,1,20,2018-12-09,0.57,1,0
21632290,Gemütliches Zimmer - Cosy room with private bath!,122783654,Alexandra,,Bogenhausen,48.15747,11.64055,Private room,49,1,15,2019-10-19,0.44,1,179
21645606,Comfortable apartment next to centre,144432652,Angelika,,Neuhausen-Nymphenburg,48.15368,11.53679,Private room,180,7,48,2020-01-30,1.34,5,27
21652269,The Consulate/ Huge apt ideal for groups!,2503573,Kati,,Maxvorstadt,48.14817,11.57787,Entire home/apt,295,1,111,2020-09-11,3.33,3,352
21657694,Helles & ruhiges Zimmer in Nordschwabing,156758765,Jacqui,,Schwabing-Freimann,48.16888,11.58531,Private room,40,1,5,2019-10-09,0.28,1,364
21662968,Schönes Zimmer in München nahe Oktoberfest,13274777,Ulrike,,Neuhausen-Nymphenburg,48.15121,11.53011,Private room,100,1,1,2018-07-26,0.04,1,0
21679963,Kuscheliges Nest - 20 Min. vom Zentrum entfernt,29429129,Nina,,Ramersdorf-Perlach,48.10695,11.60641,Entire home/apt,80,3,14,2019-09-23,0.40,2,55
21686776,-10%🎖DELUXE Center Walk to River in-Washer/Dryer,51898547,James,,Au-Haidhausen,48.12263,11.59568,Entire home/apt,80,2,52,2020-06-17,1.96,7,289
21687707,"Schönes, sehr ruhiges Zimmer in zentraler Lage.",146664647,Jasmin,,Ludwigsvorstadt-Isarvorstadt,48.12695,11.55894,Private room,70,2,44,2020-02-23,1.27,1,52
21711786,Zimmer für 1 Person in Neuhausen,157476585,Damon,,Neuhausen-Nymphenburg,48.14751,11.54006,Private room,50,1,0,,,1,89
21773157,Luxury Apartment Munich Schwabing,4643618,Tom,,Schwabing-West,48.16056,11.57646,Entire home/apt,400,3,0,,,1,90
